spc_id,gemrate_id,console_name,player_name,parallel,card_number,card_description,loose_price,graded_price,manual_only_price,bgs_10_price,sales_volume,spc_date,gem_rate_all_time,gem_rate_past_month,total_graded,total_gems,graded_past_month,graded_prior_month,momentum_30d,last_gem_date,last_graded_date,pct_psa_10,pct_psa_9,pct_psa_8,pct_psa_7,pct_psa_6,pct_psa_5,pct_psa_4,pct_psa_3,cardladder_all_graded_url,gemrate_url,psa_cert_url
8556381,045693061e2efd212b7d4ca473742aa20fc08fde,Basketball Cards 2024 Panini Prizm,Zaccharie Risacher,Base,265,Zaccharie Risacher Base 265,$1.52,$12.88,$45.43,$59.00,67,2025-02-19,23%,29%,125,29,7,5,40%,2026-02-17,2026-02-27,23%,59%,14%,1%,2%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=045693061e2efd212b7d4ca473742aa20fc08fde,https://www.gemrate.com/universal-search?gemrate_id=045693061e2efd212b7d4ca473742aa20fc08fde,https://www.psacard.com/cert/137649797/psa
8541541,efd614d62c965d4256924042436577fd200a649d,Basketball Cards 2024 Panini Prizm,LeBron James,Orange Ice,130,LeBron James Orange Ice 130,$21.62,$47.50,$136.64,$178.00,266,2025-02-19,14%,13%,121,17,24,20,20%,2026-02-21,2026-02-27,14%,61%,20%,4%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=efd614d62c965d4256924042436577fd200a649d,https://www.gemrate.com/universal-search?gemrate_id=efd614d62c965d4256924042436577fd200a649d,https://www.psacard.com/cert/140122631/psa
8552716,5b7d555cb5df42baefcadbe91aa2c2bfb3df80dd,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Red Ice,268,Reed Sheppard Red Ice 268,$8.99,$21.23,$225.00,$293.00,223,2025-02-19,16%,20%,120,19,20,11,82%,2026-02-26,2026-02-28,16%,55%,16%,8%,3%,1%,0%,0%,https://app.cardladder.com/search?gemRateId=5b7d555cb5df42baefcadbe91aa2c2bfb3df80dd,https://www.gemrate.com/universal-search?gemrate_id=5b7d555cb5df42baefcadbe91aa2c2bfb3df80dd,https://www.psacard.com/cert/138617697/psa
8547301,5ad2f26d74f0220f99f2e2e597766e8a5a551841,Basketball Cards 2024 Panini Prizm,Isaiah Collier,Silver Prizm,227,Isaiah Collier Silver Prizm 227,$2.25,$6.00,$51.10,$66.00,170,2025-02-19,24%,14%,114,27,7,1,600%,2026-02-10,2026-02-24,24%,54%,18%,2%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=5ad2f26d74f0220f99f2e2e597766e8a5a551841,https://www.gemrate.com/universal-search?gemrate_id=5ad2f26d74f0220f99f2e2e597766e8a5a551841,https://www.psacard.com/cert/138399344/psa
8549226,1b8b0d57a3467066ccfc5865f2b74c8f13d6eaff,Basketball Cards 2024 Panini Prizm,Bronny James Jr.,Red Ice,243,Bronny James Jr. Red Ice 243,$2.00,$14.50,$37.00,$48.00,96,2025-02-19,21%,0%,112,24,5,10,-50%,2026-01-22,2026-02-26,21%,47%,26%,4%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1b8b0d57a3467066ccfc5865f2b74c8f13d6eaff,https://www.gemrate.com/universal-search?gemrate_id=1b8b0d57a3467066ccfc5865f2b74c8f13d6eaff,https://www.psacard.com/cert/142153878/psa
8557229,f78dc57da32c34b107ffcd6c1f85cb2cfcd49550,Basketball Cards 2024 Panini Prizm,Matas Buzelis,Red Prizm,252,Matas Buzelis Red Prizm 252,$82.40,$107.10,$600.00,$780.00,48,2025-02-19,21%,14%,112,24,7,10,-30%,2026-02-12,2026-02-27,21%,60%,18%,1%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f78dc57da32c34b107ffcd6c1f85cb2cfcd49550,https://www.gemrate.com/universal-search?gemrate_id=f78dc57da32c34b107ffcd6c1f85cb2cfcd49550,https://www.psacard.com/cert/143325924/psa
8548896,3805b20ec56495aa052f2e9fbb1454ee6923e0f2,Basketball Cards 2024 Panini Prizm,Zaccharie Risacher,Red White Blue Prizm,265,Zaccharie Risacher Red White Blue Prizm 265,$2.37,$22.00,$99.95,$130.00,81,2025-02-19,35%,25%,110,38,4,17,-76%,2026-02-26,2026-02-26,35%,48%,14%,4%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=3805b20ec56495aa052f2e9fbb1454ee6923e0f2,https://www.gemrate.com/universal-search?gemrate_id=3805b20ec56495aa052f2e9fbb1454ee6923e0f2,https://www.psacard.com/cert/141721110/psa
8544919,672d7c130a78f7eca43e058c3141fb8771e9df16,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Pink Ice,172,Victor Wembanyama Pink Ice 172,$5.63,$27.00,$65.50,$85.00,308,2025-02-19,9%,8%,107,10,13,7,86%,2026-02-26,2026-02-27,9%,46%,27%,8%,8%,1%,0%,0%,https://app.cardladder.com/search?gemRateId=672d7c130a78f7eca43e058c3141fb8771e9df16,https://www.gemrate.com/universal-search?gemrate_id=672d7c130a78f7eca43e058c3141fb8771e9df16,https://www.psacard.com/cert/131626961/psa
8556261,f2e7a0db14efcb462144003855477e7c840e0fe5,Basketball Cards 2024 Panini Prizm,Stephon Castle,Green Ice,234,Stephon Castle Green Ice 234,$25.07,$41.80,$196.00,$255.00,51,2025-02-19,44%,50%,106,47,4,3,33%,2026-03-02,2026-03-02,44%,46%,8%,0%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f2e7a0db14efcb462144003855477e7c840e0fe5,https://www.gemrate.com/universal-search?gemrate_id=f2e7a0db14efcb462144003855477e7c840e0fe5,https://www.psacard.com/cert/137526502/psa
8541549,8e41ac800c19ba7f79638bc3967e0b11a08d6818,Basketball Cards 2024 Panini Prizm,LeBron James,Ruby Wave,130,LeBron James Ruby Wave 130,$26.00,$38.71,$132.50,$172.00,48,2025-02-19,50%,50%,104,52,4,5,-20%,2026-02-18,2026-02-26,50%,41%,5%,1%,2%,0%,0%,1%,https://app.cardladder.com/search?gemRateId=8e41ac800c19ba7f79638bc3967e0b11a08d6818,https://www.gemrate.com/universal-search?gemrate_id=8e41ac800c19ba7f79638bc3967e0b11a08d6818,https://www.psacard.com/cert/137549625/psa
8549287,77125998e37f10b6c3175cedf9a2b35564a26b94,Basketball Cards 2024 Panini Prizm,Zaccharie Risacher,Red Ice,265,Zaccharie Risacher Red Ice 265,$3.88,$9.24,$67.94,$88.00,111,2025-02-19,24%,29%,104,25,7,4,75%,2026-02-10,2026-02-15,24%,50%,16%,4%,4%,1%,0%,0%,https://app.cardladder.com/search?gemRateId=77125998e37f10b6c3175cedf9a2b35564a26b94,https://www.gemrate.com/universal-search?gemrate_id=77125998e37f10b6c3175cedf9a2b35564a26b94,https://www.psacard.com/cert/127680763/psa
8541991,6ddc9bdeaa53cf0182524c1f5c6217aaed360eae,Basketball Cards 2024 Panini Prizm,Stephen Curry,Silver Prizm,134,Stephen Curry Silver Prizm 134,$3.95,$26.00,$187.25,$243.00,289,2025-02-19,24%,22%,102,24,23,23,0%,2026-03-02,2026-03-02,24%,56%,18%,2%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=6ddc9bdeaa53cf0182524c1f5c6217aaed360eae,https://www.gemrate.com/universal-search?gemrate_id=6ddc9bdeaa53cf0182524c1f5c6217aaed360eae,https://www.psacard.com/cert/145395054/psa
8550239,8c40558aa2e2d436ced633dd76f219c8d2881c4c,Basketball Cards 2024 Panini Prizm,Matas Buzelis,China Variation,252,Matas Buzelis China Variation 252,$16.63,$23.50,$150.00,$195.00,33,2025-02-19,30%,50%,99,30,12,29,-59%,2026-02-24,2026-02-27,30%,56%,14%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8c40558aa2e2d436ced633dd76f219c8d2881c4c,https://www.gemrate.com/universal-search?gemrate_id=8c40558aa2e2d436ced633dd76f219c8d2881c4c,https://www.psacard.com/cert/141983412/psa
8547487,c2af45845ca5a61445ac2e588c7265a3dedf63fa,Basketball Cards 2024 Panini Prizm,Devin Carter,Silver Prizm,231,Devin Carter Silver Prizm 231,$1.50,$7.00,$62.50,$81.00,54,2025-02-19,23%,33%,98,23,3,14,-79%,2026-02-13,2026-02-24,23%,45%,20%,9%,2%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=c2af45845ca5a61445ac2e588c7265a3dedf63fa,https://www.gemrate.com/universal-search?gemrate_id=c2af45845ca5a61445ac2e588c7265a3dedf63fa,https://www.psacard.com/cert/139788158/psa
8549347,c46a385fb0d77587b7f79aaae004895009ecd5e5,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Pink Ice,268,Reed Sheppard Pink Ice 268,$3.72,$22.00,$54.51,$71.00,245,2025-02-19,33%,44%,98,32,9,5,80%,2026-02-24,2026-02-27,33%,52%,10%,2%,0%,0%,1%,0%,https://app.cardladder.com/search?gemRateId=c46a385fb0d77587b7f79aaae004895009ecd5e5,https://www.gemrate.com/universal-search?gemrate_id=c46a385fb0d77587b7f79aaae004895009ecd5e5,https://www.psacard.com/cert/143991800/psa
8552717,35b627ed2b51c4bcdd51396d15cab4c44ef25610,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Red White Blue Prizm,268,Reed Sheppard Red White Blue Prizm 268,$6.35,$16.09,$67.26,$87.00,294,2025-02-19,35%,50%,97,34,12,2,500%,2026-02-20,2026-02-20,35%,49%,11%,2%,0%,1%,0%,0%,https://app.cardladder.com/search?gemRateId=35b627ed2b51c4bcdd51396d15cab4c44ef25610,https://www.gemrate.com/universal-search?gemrate_id=35b627ed2b51c4bcdd51396d15cab4c44ef25610,https://www.psacard.com/cert/142049102/psa
8846325,75c37ed6a28a46525a89241bc9347a6f91746064,Basketball Cards 2024 Panini Prizm,Jared McCain,Green Prizm,222,Jared McCain Green Prizm 222,$2.36,$15.25,$40.58,$53.00,77,2025-02-19,30%,57%,96,29,7,8,-13%,2026-02-05,2026-02-20,30%,59%,9%,0%,0%,1%,0%,0%,https://app.cardladder.com/search?gemRateId=75c37ed6a28a46525a89241bc9347a6f91746064,https://www.gemrate.com/universal-search?gemrate_id=75c37ed6a28a46525a89241bc9347a6f91746064,https://www.psacard.com/cert/140678812/psa
8547783,fc3e5cf25ad5b2a49e27a0e1957d25ac38405c5b,Basketball Cards 2024 Panini Prizm,Dalton Knecht,Pink Ice,238,Dalton Knecht Pink Ice 238,$2.08,$10.50,$33.00,$43.00,113,2025-02-19,25%,100%,96,24,1,3,-67%,2026-02-17,2026-02-17,25%,56%,16%,2%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=fc3e5cf25ad5b2a49e27a0e1957d25ac38405c5b,https://www.gemrate.com/universal-search?gemrate_id=fc3e5cf25ad5b2a49e27a0e1957d25ac38405c5b,https://www.psacard.com/cert/128282707/psa
8547989,dda45f22499bf9d08d4302bdbf2d7160ce74ce7b,Basketball Cards 2024 Panini Prizm,Bronny James Jr.,Red White Blue Prizm,243,Bronny James Jr. Red White Blue Prizm 243,$3.00,$11.55,$36.00,$47.00,101,2025-02-19,30%,17%,96,29,6,2,200%,2026-02-14,2026-02-25,30%,50%,13%,6%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=dda45f22499bf9d08d4302bdbf2d7160ce74ce7b,https://www.gemrate.com/universal-search?gemrate_id=dda45f22499bf9d08d4302bdbf2d7160ce74ce7b,https://www.psacard.com/cert/136415255/psa
8550284,f13301bab328df954fdc27a3ca1a3446f6665684,Basketball Cards 2024 Panini Prizm,Kyle Filipowski,Silver Prizm,263,Kyle Filipowski Silver Prizm 263,$2.09,$7.86,$82.99,$108.00,103,2025-02-19,26%,0%,92,24,4,8,-50%,2026-01-22,2026-02-06,26%,55%,15%,2%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f13301bab328df954fdc27a3ca1a3446f6665684,https://www.gemrate.com/universal-search?gemrate_id=f13301bab328df954fdc27a3ca1a3446f6665684,https://www.psacard.com/cert/132505542/psa
8558724,7dea6182ab1530557ea9539dfaac12413fc738e1,Basketball Cards 2024 Panini Prizm,Bronny James Jr.,Ice,243,Bronny James Jr. Ice 243,$3.17,$10.02,$31.00,$40.00,97,2025-02-19,23%,0%,90,21,2,2,0%,2026-01-05,2026-02-18,23%,58%,14%,2%,2%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=7dea6182ab1530557ea9539dfaac12413fc738e1,https://www.gemrate.com/universal-search?gemrate_id=7dea6182ab1530557ea9539dfaac12413fc738e1,https://www.psacard.com/cert/131983853/psa
8547089,2065e093ba975e62bcbc26f1b96a3e7910bece5b,Basketball Cards 2024 Panini Prizm,Jared McCain,Red Prizm,222,Jared McCain Red Prizm 222,$73.00,$126.00,$255.00,$332.00,20,2025-02-19,24%,20%,89,21,5,9,-44%,2026-02-05,2026-02-24,24%,51%,22%,2%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=2065e093ba975e62bcbc26f1b96a3e7910bece5b,https://www.gemrate.com/universal-search?gemrate_id=2065e093ba975e62bcbc26f1b96a3e7910bece5b,https://www.psacard.com/cert/141664850/psa
8558169,fce8c180a2cbdef790ae966bf836beef2a2dc482,Basketball Cards 2024 Panini Prizm,Alexandre Sarr,Base,264,Alexandre Sarr Base 264,$1.37,$4.76,$45.00,$59.00,203,2025-02-19,14%,13%,88,12,8,3,167%,2026-02-17,2026-02-25,14%,58%,26%,1%,0%,0%,0%,1%,https://app.cardladder.com/search?gemRateId=fce8c180a2cbdef790ae966bf836beef2a2dc482,https://www.gemrate.com/universal-search?gemrate_id=fce8c180a2cbdef790ae966bf836beef2a2dc482,https://www.psacard.com/cert/123731069/psa
8548855,1d580977bf9d017c275961b90b6e62ce34d907d7,Basketball Cards 2024 Panini Prizm,Alexandre Sarr,Pink Ice,264,Alexandre Sarr Pink Ice 264,$2.85,$13.37,$65.00,$85.00,177,2025-02-19,21%,0%,87,18,5,8,-38%,2026-01-22,2026-02-26,21%,64%,11%,2%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1d580977bf9d017c275961b90b6e62ce34d907d7,https://www.gemrate.com/universal-search?gemrate_id=1d580977bf9d017c275961b90b6e62ce34d907d7,https://www.psacard.com/cert/131354297/psa
8547616,afcf5dc30a61ade88f70a570a9653cd27e6c1ba7,Basketball Cards 2024 Panini Prizm,Stephon Castle,Red Prizm,234,Stephon Castle Red Prizm 234,$99.99,$107.50,$374.44,$487.00,33,2025-02-19,1%,0%,85,1,5,6,-17%,2025-04-16,2026-03-02,1%,53%,42%,1%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=afcf5dc30a61ade88f70a570a9653cd27e6c1ba7,https://www.gemrate.com/universal-search?gemrate_id=afcf5dc30a61ade88f70a570a9653cd27e6c1ba7,https://www.psacard.com/cert/143937322/psa
8548579,1f77ce2fe3316b3e31725218e806edced90e9ca8,Basketball Cards 2024 Panini Prizm,Kyshawn George,Silver Prizm,257,Kyshawn George Silver Prizm 257,$7.55,$15.02,$37.50,$49.00,385,2025-02-19,30%,21%,83,25,19,19,0%,2026-02-27,2026-02-27,30%,45%,16%,6%,4%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1f77ce2fe3316b3e31725218e806edced90e9ca8,https://www.gemrate.com/universal-search?gemrate_id=1f77ce2fe3316b3e31725218e806edced90e9ca8,https://www.psacard.com/cert/142052981/psa
8554430,7e3501ba38de11d8573ced78aae80f0a99e4cefc,Basketball Cards 2024 Panini Prizm,Stephon Castle,Ruby Wave,234,Stephon Castle Ruby Wave 234,$15.13,$34.36,$105.77,$138.00,43,2025-02-19,9%,0%,78,7,1,2,-50%,2025-12-18,2026-02-17,9%,47%,31%,12%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=7e3501ba38de11d8573ced78aae80f0a99e4cefc,https://www.gemrate.com/universal-search?gemrate_id=7e3501ba38de11d8573ced78aae80f0a99e4cefc,https://www.psacard.com/cert/119207662/psa
8548374,33e0531136e4046abbeffc8711d3ddfa5a82b5e4,Basketball Cards 2024 Panini Prizm,Matas Buzelis,Blue Prizm,252,Matas Buzelis Blue Prizm 252,$94.01,$75.15,$610.50,$794.00,20,2025-02-19,19%,20%,78,15,5,3,67%,2026-02-06,2026-02-06,19%,63%,13%,3%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=33e0531136e4046abbeffc8711d3ddfa5a82b5e4,https://www.gemrate.com/universal-search?gemrate_id=33e0531136e4046abbeffc8711d3ddfa5a82b5e4,https://www.psacard.com/cert/140881499/psa
8541558,419c8a6456012a68b13baeb426910596f78923cd,Basketball Cards 2024 Panini Prizm,LeBron James,Red Prizm,130,LeBron James Red Prizm 130,$101.33,$145.76,$399.99,$520.00,32,2025-02-19,16%,33%,76,12,6,1,500%,2026-02-27,2026-02-27,16%,59%,18%,4%,3%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=419c8a6456012a68b13baeb426910596f78923cd,https://www.gemrate.com/universal-search?gemrate_id=419c8a6456012a68b13baeb426910596f78923cd,https://www.psacard.com/cert/129946733/psa
8548893,6f4c0f2bf299122efe3c88259a30635260844027,Basketball Cards 2024 Panini Prizm,Zaccharie Risacher,Ice,265,Zaccharie Risacher Ice 265,$2.87,$13.50,$118.50,$154.00,79,2025-02-19,25%,0%,76,19,11,5,120%,2026-01-22,2026-03-02,25%,46%,22%,3%,3%,0%,0%,1%,https://app.cardladder.com/search?gemRateId=6f4c0f2bf299122efe3c88259a30635260844027,https://www.gemrate.com/universal-search?gemrate_id=6f4c0f2bf299122efe3c88259a30635260844027,https://www.psacard.com/cert/135980665/psa
8552646,e08cf22cbd7f471015d707644b1c9362da507406,Basketball Cards 2024 Panini Prizm,Stephon Castle,White Prizm,234,Stephon Castle White Prizm 234,$250.00,$279.99,"$1,112.00","$1,446.00",22,2025-02-19,17%,0%,75,13,5,1,400%,2025-12-12,2026-02-17,17%,59%,21%,0%,0%,0%,1%,0%,https://app.cardladder.com/search?gemRateId=e08cf22cbd7f471015d707644b1c9362da507406,https://www.gemrate.com/universal-search?gemrate_id=e08cf22cbd7f471015d707644b1c9362da507406,https://www.psacard.com/cert/136621134/psa
8558743,9e602e69726a47943fd9c1f98dd1c6c3a2a3ff60,Basketball Cards 2024 Panini Prizm,Zach Edey,Pink Ice,249,Zach Edey Pink Ice 249,$2.00,$12.89,$35.00,$46.00,182,2025-02-19,34%,29%,73,25,7,4,75%,2026-02-17,2026-02-24,34%,52%,12%,1%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=9e602e69726a47943fd9c1f98dd1c6c3a2a3ff60,https://www.gemrate.com/universal-search?gemrate_id=9e602e69726a47943fd9c1f98dd1c6c3a2a3ff60,https://www.psacard.com/cert/137046554/psa
8541538,a6d63dababa4f2f7692f86eb62d166dcd339a16d,Basketball Cards 2024 Panini Prizm,LeBron James,Hyper Prizm,130,LeBron James Hyper Prizm 130,$20.86,$46.00,$186.10,$242.00,61,2025-02-19,8%,0%,72,6,9,3,200%,2026-01-05,2026-02-26,8%,74%,17%,1%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=a6d63dababa4f2f7692f86eb62d166dcd339a16d,https://www.gemrate.com/universal-search?gemrate_id=a6d63dababa4f2f7692f86eb62d166dcd339a16d,https://www.psacard.com/cert/134679502/psa
8544911,064acde01f6163b38d2f6f1b2a8891074d18ff8d,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Base,172,Victor Wembanyama Base 172,$1.53,$13.25,$33.51,$44.00,269,2025-02-19,28%,50%,71,20,8,4,100%,2026-03-01,2026-03-02,28%,61%,10%,1%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=064acde01f6163b38d2f6f1b2a8891074d18ff8d,https://www.gemrate.com/universal-search?gemrate_id=064acde01f6163b38d2f6f1b2a8891074d18ff8d,https://www.psacard.com/cert/129349266/psa
8548372,9c0ae13189fefa79358fceba83e42337bca09288,Basketball Cards 2024 Panini Prizm,Matas Buzelis,Basketball Prizm,252,Matas Buzelis Basketball Prizm 252,$14.56,$43.00,$229.16,$298.00,60,2025-02-19,34%,0%,71,24,1,4,-75%,2025-12-30,2026-02-10,34%,46%,15%,1%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=9c0ae13189fefa79358fceba83e42337bca09288,https://www.gemrate.com/universal-search?gemrate_id=9c0ae13189fefa79358fceba83e42337bca09288,https://www.psacard.com/cert/129606925/psa
8553501,f26792fe8489736f64ee149f8e24641bff30b467,Basketball Cards 2024 Panini Prizm,Jared McCain,China Variation,222,Jared McCain China Variation 222,$5.50,$18.50,$52.38,$68.00,20,2025-02-19,27%,14%,70,19,7,7,0%,2026-02-26,2026-02-26,27%,60%,11%,1%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f26792fe8489736f64ee149f8e24641bff30b467,https://www.gemrate.com/universal-search?gemrate_id=f26792fe8489736f64ee149f8e24641bff30b467,https://www.psacard.com/cert/135237346/psa
8846366,f12443b2148a8ac50f310ab4cce7b7cefc3b0370,Basketball Cards 2024 Panini Prizm,Zaccharie Risacher,Green Prizm,265,Zaccharie Risacher Green Prizm 265,$2.30,$7.93,$40.61,$53.00,104,2025-02-19,25%,44%,69,17,9,6,50%,2026-02-25,2026-02-25,25%,59%,13%,0%,3%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f12443b2148a8ac50f310ab4cce7b7cefc3b0370,https://www.gemrate.com/universal-search?gemrate_id=f12443b2148a8ac50f310ab4cce7b7cefc3b0370,https://www.psacard.com/cert/139040456/psa
8541544,8d7408e7511aaac94641d1622aa4475fa537da4d,Basketball Cards 2024 Panini Prizm,LeBron James,Pulsar,130,LeBron James Pulsar 130,$44.32,$55.00,$185.65,$241.00,27,2025-02-19,35%,33%,68,24,3,6,-50%,2026-02-09,2026-02-18,35%,54%,10%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8d7408e7511aaac94641d1622aa4475fa537da4d,https://www.gemrate.com/universal-search?gemrate_id=8d7408e7511aaac94641d1622aa4475fa537da4d,https://www.psacard.com/cert/127168217/psa
8554476,57c4b34cb3e360cdf841f082497bbc3b8eafe716,Basketball Cards 2024 Panini Prizm,Matas Buzelis,Ruby Wave,252,Matas Buzelis Ruby Wave 252,$14.57,$28.00,$103.51,$135.00,69,2025-02-19,16%,20%,68,11,5,6,-17%,2026-02-24,2026-02-26,16%,37%,31%,12%,4%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=57c4b34cb3e360cdf841f082497bbc3b8eafe716,https://www.gemrate.com/universal-search?gemrate_id=57c4b34cb3e360cdf841f082497bbc3b8eafe716,https://www.psacard.com/cert/145519875/psa
8548899,99ce0325343a150a268d3678fca24e70ca12a3aa,Basketball Cards 2024 Panini Prizm,Zaccharie Risacher,Red Prizm,265,Zaccharie Risacher Red Prizm 265,$29.00,$51.72,$203.49,$265.00,28,2025-02-19,10%,0%,68,7,5,3,67%,2026-01-22,2026-02-19,10%,63%,16%,7%,3%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=99ce0325343a150a268d3678fca24e70ca12a3aa,https://www.gemrate.com/universal-search?gemrate_id=99ce0325343a150a268d3678fca24e70ca12a3aa,https://www.psacard.com/cert/138216914/psa
8549200,81c72fca3c4cbf64955c30c5e320365e68843d29,Basketball Cards 2024 Panini Prizm,Yves Missi,Silver Prizm,233,Yves Missi Silver Prizm 233,$1.05,$7.49,$50.05,$65.00,98,2025-02-19,19%,0%,67,13,2,2,0%,2025-12-11,2026-02-18,19%,45%,24%,10%,1%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=81c72fca3c4cbf64955c30c5e320365e68843d29,https://www.gemrate.com/universal-search?gemrate_id=81c72fca3c4cbf64955c30c5e320365e68843d29,https://www.psacard.com/cert/130523134/psa
8549024,16f2615e78a38e5f8d65f1c8a7f17af7a4027b01,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Red Ice,172,Victor Wembanyama Red Ice 172,$5.03,$27.37,$47.00,$61.00,331,2025-02-19,14%,0%,66,9,5,6,-17%,2026-01-05,2026-03-02,14%,36%,35%,5%,9%,2%,0%,0%,https://app.cardladder.com/search?gemRateId=16f2615e78a38e5f8d65f1c8a7f17af7a4027b01,https://www.gemrate.com/universal-search?gemrate_id=16f2615e78a38e5f8d65f1c8a7f17af7a4027b01,https://www.psacard.com/cert/136655671/psa
8547609,d281763b12edf655913ff8ba3995e01fa8b847e1,Basketball Cards 2024 Panini Prizm,Stephon Castle,Hyper Prizm,234,Stephon Castle Hyper Prizm 234,$23.03,$32.63,$200.00,$260.00,57,2025-02-19,2%,0%,66,1,5,3,67%,2025-06-09,2026-02-26,2%,52%,42%,5%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d281763b12edf655913ff8ba3995e01fa8b847e1,https://www.gemrate.com/universal-search?gemrate_id=d281763b12edf655913ff8ba3995e01fa8b847e1,https://www.psacard.com/cert/114803309/psa
8846353,8d02ccb4f44680a4eceb7439352c06be37c31e5f,Basketball Cards 2024 Panini Prizm,Matas Buzelis,Green Prizm,252,Matas Buzelis Green Prizm 252,$5.00,$20.50,$118.00,$153.00,154,2025-02-19,21%,33%,66,14,3,8,-63%,2026-02-16,2026-02-24,21%,68%,6%,5%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8d02ccb4f44680a4eceb7439352c06be37c31e5f,https://www.gemrate.com/universal-search?gemrate_id=8d02ccb4f44680a4eceb7439352c06be37c31e5f,https://www.psacard.com/cert/130350457/psa
8552698,b01f5f1acaaf7d731473a82a8f5cbccc7ab664bd,Basketball Cards 2024 Panini Prizm,Tidjane Salaun,Silver Prizm,262,Tidjane Salaun Silver Prizm 262,$1.50,$7.21,$35.50,$46.00,87,2025-02-19,36%,,66,24,0,1,-100%,2025-12-23,2026-01-22,36%,47%,12%,2%,3%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=b01f5f1acaaf7d731473a82a8f5cbccc7ab664bd,https://www.gemrate.com/universal-search?gemrate_id=b01f5f1acaaf7d731473a82a8f5cbccc7ab664bd,https://www.psacard.com/cert/130319810/psa
8555309,c4acea44a11785e177cac7865e220aa5dc7f4ebf,Basketball Cards 2024 Panini Prizm,Jared McCain,Orange Ice,222,Jared McCain Orange Ice 222,$1.90,$15.00,$69.17,$90.00,78,2025-02-19,35%,0%,65,23,3,8,-63%,2026-01-29,2026-02-17,35%,48%,17%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=c4acea44a11785e177cac7865e220aa5dc7f4ebf,https://www.gemrate.com/universal-search?gemrate_id=c4acea44a11785e177cac7865e220aa5dc7f4ebf,https://www.psacard.com/cert/131343004/psa
